KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
513123061,0,,,1502,696,806,201,94,107,1245,571,674,909,446,463,1213,556,657,1196,551,645,336,125,211,171,51,120,61,16,45,5,1,4,13,7,6,820,819,467,159,97,70,21,5,0,348,319,29,57,243,82,111,58
513123062,0,,,1350,611,739,174,79,95,1146,515,631,766,405,361,1119,500,619,1099,490,609,380,110,270,281,69,212,150,24,126,21,3,18,8,2,6,647,643,339,142,91,63,7,1,0,301,286,15,65,164,47,79,41
513123063,0,,,1308,630,678,191,104,87,1088,511,577,712,349,363,1052,483,569,1033,470,563,376,162,214,171,67,104,56,23,33,2,0,2,5,2,3,599,599,216,189,95,70,26,2,1,381,351,30,41,255,9,85,91
513123064,0,,,449,206,243,66,34,32,365,163,202,233,115,118,356,157,199,352,156,196,132,48,84,95,27,68,49,16,33,9,1,8,2,0,2,204,202,93,59,19,23,8,0,0,108,105,3,22,61,18,25,21
513123071,0,,,1147,536,611,138,64,74,984,457,527,684,344,340,952,439,513,936,430,506,300,113,187,163,60,103,56,17,39,3,0,3,6,3,3,592,591,298,151,68,44,24,4,2,291,262,29,40,222,42,96,52
513123072,0,,,1221,588,633,162,77,85,1034,497,537,707,354,353,993,476,517,967,465,502,327,143,184,161,58,103,45,13,32,4,1,3,5,2,3,604,604,279,154,82,61,24,4,0,320,300,20,49,232,30,94,66
513123073,0,,,737,360,377,138,71,67,589,283,306,419,214,205,562,269,293,554,264,290,170,69,101,102,37,65,34,12,22,4,1,3,1,1,0,336,334,137,83,53,43,13,5,0,197,185,12,30,121,24,44,42
513123074,0,,,1545,712,833,228,115,113,1310,591,719,884,419,465,1259,566,693,1227,551,676,426,172,254,206,75,131,79,28,51,7,3,4,14,8,6,695,695,233,228,119,88,22,3,2,459,431,28,43,299,36,105,103
513123081,0,,,656,305,351,64,30,34,581,268,313,389,181,208,552,258,294,541,253,288,192,87,105,95,40,55,25,7,18,2,0,2,2,1,1,305,305,116,97,40,40,9,1,2,188,165,23,14,136,6,46,40
513123082,0,,,388,176,212,75,37,38,312,138,174,207,97,110,298,130,168,295,128,167,105,41,64,67,26,41,25,5,20,0,0,0,3,0,3,158,158,38,58,24,28,10,0,0,119,110,9,15,69,1,22,28
513123083,0,,,2416,1058,1358,352,173,179,2034,867,1167,1423,640,783,1952,836,1116,1920,822,1098,611,227,384,337,115,222,147,41,106,21,4,17,17,10,7,1092,1088,410,358,171,108,35,4,2,673,646,27,105,377,29,167,105
513123084,0,,,323,160,163,74,40,34,244,117,127,178,93,85,233,109,124,230,108,122,66,24,42,40,14,26,14,7,7,0,0,0,0,0,0,120,120,32,31,15,32,6,2,2,88,77,11,14,49,1,17,10
513123091,0,,,553,266,287,57,33,24,490,229,261,304,146,158,471,218,253,459,211,248,186,83,103,98,46,52,33,15,18,2,1,1,4,4,0,262,262,90,95,47,20,9,0,1,171,164,7,12,125,16,38,49
513123092,0,,,49,22,27,7,5,2,42,17,25,23,9,14,40,17,23,38,17,21,19,8,11,7,4,3,2,1,1,1,1,0,0,0,0,20,20,4,8,3,5,0,0,0,16,14,2,2,13,0,4,4
513123141,0,,,447,215,232,59,32,27,384,180,204,277,130,147,371,172,199,363,171,192,107,50,57,34,16,18,11,4,7,1,0,1,1,1,0,175,175,44,51,45,19,9,5,2,129,114,15,19,69,2,17,22
513123142,0,,,203,98,105,38,19,19,161,76,85,124,58,66,154,73,81,151,72,79,37,18,19,13,6,7,2,1,1,0,0,0,1,0,1,88,88,30,28,12,10,7,1,0,53,49,4,10,25,7,4,11
513123143,0,,,120,62,58,20,14,6,100,48,52,53,28,25,99,47,52,97,46,51,47,20,27,25,10,15,8,2,6,1,0,1,0,0,0,46,46,9,15,12,6,3,1,0,37,30,7,3,30,0,7,10
513123144,0,,,11,4,7,0,0,0,11,4,7,3,1,2,11,4,7,11,4,7,8,3,5,6,2,4,2,1,1,0,0,0,0,0,0,4,4,0,3,0,0,1,0,0,4,3,1,0,4,0,0,3
513123152,0,,,623,310,313,91,53,38,530,256,274,377,186,191,506,243,263,496,239,257,153,70,83,65,29,36,19,8,11,1,0,1,5,3,2,252,252,52,109,39,31,17,1,3,198,190,8,22,102,3,24,51
513123154,1,,513123252;513123253,136,60,76,12,7,5,129,56,73,61,31,30,126,54,72,125,53,72,68,25,43,42,14,28,19,9,10,1,0,1,0,0,0,61,61,21,24,11,4,2,1,1,43,40,3,2,43,0,16,15
513123161,0,,,936,375,561,78,43,35,820,319,501,428,196,232,803,312,491,793,306,487,392,123,269,256,59,197,155,30,125,33,3,30,10,3,7,306,297,101,101,50,33,9,2,1,191,171,20,23,126,14,40,37
513123162,0,,,194,91,103,40,20,20,148,68,80,100,45,55,142,66,76,140,66,74,48,23,25,20,9,11,6,3,3,2,1,1,0,0,0,89,89,39,17,15,15,2,1,0,50,46,4,8,32,10,9,10
513123171,0,,,1094,517,577,253,117,136,832,392,440,675,321,354,778,361,417,763,355,408,157,71,86,76,31,45,26,9,17,2,1,1,1,1,0,421,421,95,128,80,91,24,2,1,323,313,10,50,103,9,27,47
513123172,0,,,716,334,382,131,62,69,575,266,309,407,193,214,539,249,290,529,249,280,168,73,95,90,37,53,28,8,20,2,0,2,2,1,1,300,300,92,84,60,47,14,3,0,208,197,11,26,121,2,41,44
513123173,0,,,300,148,152,38,25,13,258,121,137,210,95,115,237,109,128,228,106,122,48,26,22,19,9,10,2,0,2,1,0,1,1,0,1,128,128,33,49,22,19,3,2,0,95,90,5,9,32,6,4,14
513123174,0,,,170,77,93,20,7,13,148,69,79,85,42,43,143,66,77,141,65,76,63,27,36,46,21,25,13,6,7,1,0,1,2,2,0,84,84,34,26,12,12,0,0,0,50,50,0,5,47,2,22,11
513123181,0,,,1126,500,626,98,46,52,991,437,554,564,262,302,964,422,542,944,411,533,427,175,252,240,83,157,72,21,51,1,0,1,12,5,7,542,541,222,171,84,44,15,4,1,313,284,29,20,318,8,137,83
513123182,0,,,754,340,414,126,66,60,617,267,350,394,178,216,594,253,341,581,245,336,223,89,134,124,45,79,41,14,27,3,2,1,4,0,4,345,345,133,99,47,51,13,1,1,210,196,14,28,158,9,66,42
513123183,0,,,1133,505,628,128,76,52,980,415,565,603,266,337,959,405,554,947,403,544,377,149,228,193,66,127,61,17,44,6,2,4,7,3,4,595,595,283,182,64,41,21,3,1,310,283,27,24,276,33,114,85
513123184,0,,,782,351,431,88,53,35,688,294,394,462,196,266,670,285,385,639,280,359,226,98,128,118,43,75,47,24,23,3,0,3,1,0,1,372,371,158,117,42,42,11,1,0,208,197,11,25,161,37,60,56
513123191,0,,,15,7,8,0,0,0,15,7,8,7,3,4,14,6,8,14,6,8,8,4,4,4,1,3,3,1,2,0,0,0,0,0,0,8,8,4,2,1,1,0,0,0,4,3,1,0,5,0,3,1
513123193,0,,,31,16,15,8,7,1,23,9,14,20,8,12,22,9,13,22,9,13,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,10,10,1,2,3,3,1,0,0,9,9,0,2,2,0,1,1
513123194,0,,,65,29,36,3,1,2,62,28,34,41,19,22,60,28,32,59,27,32,21,9,12,6,2,4,2,0,2,1,0,1,0,0,0,25,25,5,8,6,4,2,0,0,20,17,3,1,13,0,3,5
513123203,2,513123313,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123232,2,513123241,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123241,1,,513123023;513123232,204,90,114,14,6,8,194,84,110,90,41,49,193,83,110,191,82,109,104,43,61,44,15,29,16,6,10,1,0,1,0,0,0,100,100,35,43,15,8,2,0,0,67,61,6,2,71,0,24,23
513123242,0,,,40,20,20,4,2,2,36,18,18,23,14,9,35,18,17,34,17,17,13,4,9,5,2,3,2,0,2,0,0,0,0,0,0,18,18,8,5,1,2,1,1,0,10,7,3,1,10,0,2,3
513123243,0,,,12,5,7,1,0,1,11,5,6,4,2,2,11,5,6,11,5,6,7,3,4,4,1,3,0,0,0,0,0,0,0,0,0,6,6,2,2,2,0,0,0,0,4,4,0,0,5,0,2,2
513123244,0,,,46,24,22,4,2,2,42,22,20,18,11,7,41,21,20,41,21,20,24,11,13,12,5,7,6,3,3,0,0,0,0,0,0,22,22,8,7,4,3,0,0,0,14,13,1,0,16,0,7,5
513123252,2,513123154,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123253,2,513123154,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123271,1,,513123273,46,21,25,3,2,1,50,22,28,21,9,12,50,22,28,50,22,28,29,13,16,21,7,14,5,2,3,0,0,0,1,1,0,25,25,12,14,3,1,0,0,0,18,17,1,2,20,2,8,10
513123272,0,,,322,144,178,55,26,29,267,118,149,190,88,102,253,112,141,250,110,140,77,30,47,52,20,32,24,10,14,0,0,0,0,0,0,136,136,46,41,18,18,10,3,0,90,87,3,15,54,2,22,19
513123273,2,513123271,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123274,0,,,370,170,200,83,34,49,285,134,151,188,88,100,269,128,141,265,126,139,97,46,51,53,23,30,22,10,12,1,1,0,0,0,0,150,149,50,47,20,22,7,1,2,99,93,6,18,64,6,19,26
513123281,0,,,709,332,377,105,56,49,596,270,326,376,187,189,572,254,318,564,248,316,220,83,137,120,47,73,49,13,36,5,1,4,1,1,0,341,339,143,102,46,40,6,1,1,194,181,13,29,138,15,52,48
513123282,0,,,1318,740,578,149,79,70,1155,653,502,879,548,331,1116,636,480,1040,573,467,276,105,171,159,53,106,59,20,39,2,2,0,0,0,0,464,454,169,129,77,61,13,3,2,285,259,26,41,199,15,76,48
513123283,0,,,518,232,286,79,40,39,439,192,247,276,126,150,431,190,241,425,189,236,163,66,97,88,31,57,33,9,24,1,0,1,0,0,0,243,243,91,72,50,20,7,3,0,152,147,5,19,113,14,40,35
513123284,0,,,385,191,194,40,19,21,338,169,169,285,147,138,327,166,161,322,164,158,53,22,31,24,8,16,4,1,3,0,0,0,0,0,0,214,214,117,54,18,20,4,1,0,97,95,2,8,38,26,14,15
513123291,0,,,867,385,482,116,66,50,721,303,418,498,220,278,699,295,404,673,284,389,223,83,140,113,42,71,23,7,16,1,1,0,11,2,9,449,449,216,119,68,26,16,3,1,232,218,14,28,163,35,72,44
513123292,0,,,534,250,284,90,40,50,439,207,232,281,148,133,427,199,228,422,197,225,158,59,99,100,33,67,52,15,37,7,1,6,1,1,0,207,204,66,61,36,27,11,2,1,136,125,11,37,70,13,15,23
513123293,0,,,692,332,360,91,50,41,596,279,317,400,192,208,575,267,308,559,260,299,196,87,109,89,31,58,35,8,27,1,0,1,0,0,0,327,326,122,105,56,32,6,3,2,201,185,16,18,136,14,42,47
513123294,0,,,739,318,421,76,43,33,625,256,369,397,159,238,600,243,357,565,235,330,228,97,131,112,42,70,41,10,31,2,0,2,5,1,4,381,380,203,85,37,33,19,3,0,174,147,27,18,156,60,56,47
513123311,2,513123313,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123313,1,,513123203;513123311;513123314,9,5,4,0,0,0,26,11,15,8,5,3,25,11,14,25,11,14,18,6,12,14,4,10,5,1,4,0,0,0,0,0,0,4,4,5,6,3,0,0,0,0,9,8,1,0,13,0,5,2
513123314,2,513123313,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123322,2,513123324,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123324,1,,513123322,13,5,8,0,0,0,18,7,11,4,1,3,18,7,11,18,7,11,14,6,8,8,4,4,2,1,1,1,1,0,0,0,0,7,7,4,2,2,1,0,0,0,5,4,1,0,9,0,4,1
513123331,2,513123333,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123333,1,,513123331;513123422,14,5,9,0,0,0,19,8,11,4,3,1,19,8,11,19,8,11,15,5,10,7,3,4,2,1,1,0,0,0,0,0,0,8,8,6,5,1,0,0,0,0,6,5,1,0,10,0,5,3
513123341,2,513123342,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123342,1,,513123341;513123343,30,13,17,1,1,0,41,16,25,23,8,15,38,15,23,35,13,22,18,8,10,7,3,4,2,1,1,0,0,0,0,0,0,15,15,8,5,2,3,0,1,0,11,10,1,0,15,0,7,1
513123343,2,513123342,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123344,1,,513123353,24,11,13,2,1,1,30,12,18,11,4,7,29,11,18,29,11,18,19,8,11,11,6,5,4,1,3,1,1,0,0,0,0,11,11,2,7,4,1,0,0,0,11,9,2,0,10,0,2,4
513123353,2,513123344,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123372,0,,,241,132,109,36,19,17,203,111,92,155,85,70,195,106,89,194,105,89,48,26,22,18,10,8,5,4,1,0,0,0,1,0,1,107,107,33,38,21,10,4,0,1,73,70,3,6,31,2,4,15
513123374,0,,,109,51,58,21,10,11,88,41,47,57,26,31,84,40,44,83,40,43,31,15,16,12,5,7,3,1,2,0,0,0,2,1,1,42,42,6,19,8,5,3,1,0,36,33,3,3,21,0,4,9
513123381,0,,,251,126,125,29,14,15,217,110,107,169,85,84,210,106,104,203,104,99,48,25,23,22,11,11,5,2,3,0,0,0,0,0,0,119,119,43,40,20,12,4,0,0,76,72,4,7,32,11,7,16
513123382,0,,,1024,491,533,179,90,89,827,390,437,618,291,327,801,380,421,787,374,413,209,99,110,83,37,46,24,15,9,2,1,1,4,2,2,422,422,115,139,85,53,19,8,3,304,289,15,59,126,20,26,62
513123384,0,,,201,101,100,13,7,6,183,91,92,102,53,49,176,87,89,175,87,88,81,38,43,26,13,13,6,1,5,0,0,0,3,1,2,101,101,40,31,21,9,0,0,0,60,55,5,2,51,0,14,19
513123391,0,,,731,327,404,95,49,46,611,264,347,447,191,256,583,249,334,553,242,311,164,73,91,87,38,49,24,9,15,0,0,0,4,2,2,336,336,136,87,55,39,15,3,1,196,176,20,16,107,30,19,41
513123392,0,,,824,275,549,54,29,25,728,224,504,566,156,410,717,219,498,599,212,387,162,68,94,81,29,52,35,11,24,2,0,2,5,2,3,508,506,358,76,47,18,6,1,0,147,135,12,17,114,167,40,28
513123393,0,,,158,77,81,22,13,9,132,62,70,111,53,58,118,56,62,109,52,57,21,9,12,12,5,7,4,1,3,0,0,0,5,2,3,72,72,29,23,8,6,2,3,1,43,41,2,2,15,4,4,7
513123394,0,,,444,141,303,13,10,3,374,103,271,318,79,239,369,101,268,292,91,201,56,24,32,36,15,21,17,5,12,1,0,1,4,2,2,354,354,294,38,14,8,0,0,0,59,54,5,2,37,118,12,20
513123401,2,513123402,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123402,1,,513123401;513123403,9,1,8,1,1,0,30,12,18,12,7,5,30,12,18,30,12,18,18,5,13,9,1,8,4,0,4,0,0,0,0,0,0,5,5,5,8,2,1,0,0,0,11,10,1,0,13,0,5,5
513123403,2,513123402,,17,8,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123411,0,,,21,8,13,0,0,0,21,8,13,8,3,5,21,8,13,21,8,13,13,5,8,6,2,4,2,0,2,0,0,0,0,0,0,10,10,3,5,0,2,0,0,0,7,5,2,0,8,0,2,4
513123412,0,,,16,7,9,3,1,2,13,6,7,4,2,2,13,6,7,13,6,7,9,4,5,4,1,3,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,0,1,0,6,5,1,0,6,0,0,3
513123422,2,513123333,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123442,1,,513123444;513123451,20,12,8,3,3,0,23,14,9,14,9,5,21,12,9,20,11,9,9,5,4,4,2,2,1,0,1,0,0,0,0,0,0,8,8,4,4,0,2,0,1,0,7,7,0,0,6,0,2,2
513123444,2,513123442,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123451,2,513123442,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123461,2,513123573,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123492,0,,,69,31,38,0,0,0,56,24,32,45,16,29,55,23,32,52,22,30,11,8,3,1,1,0,0,0,0,0,0,0,2,2,0,59,59,53,3,2,1,0,0,0,6,6,0,0,9,25,5,3
513123501,0,,,20,8,12,4,2,2,16,6,10,11,4,7,16,6,10,16,6,10,5,2,3,2,1,1,0,0,0,0,0,0,0,0,0,8,8,3,1,3,0,0,1,0,5,3,2,1,4,1,2,1
513123503,0,,,27,13,14,0,0,0,27,13,14,14,8,6,27,13,14,27,13,14,13,5,8,8,3,5,2,1,1,0,0,0,0,0,0,12,12,2,6,3,1,0,0,0,10,6,4,0,10,0,1,2
513123504,0,,,15,6,9,1,0,1,14,6,8,7,4,3,14,6,8,14,6,8,7,2,5,3,2,1,0,0,0,0,0,0,0,0,0,5,5,0,3,1,0,0,1,0,5,4,1,0,5,0,0,1
513123562,0,,,13,5,8,3,1,2,10,4,6,3,1,2,10,4,6,10,4,6,7,3,4,5,1,4,2,0,2,1,0,1,0,0,0,6,6,2,3,0,0,1,0,0,4,4,0,1,5,0,2,2
513123571,0,,,15,10,5,2,2,0,13,8,5,3,2,1,13,8,5,13,8,5,10,6,4,5,3,2,2,1,1,0,0,0,0,0,0,7,7,2,3,1,1,0,0,0,5,5,0,0,6,0,2,3
513123573,1,,513123461,18,7,11,0,0,0,22,10,12,14,6,8,21,9,12,20,8,12,8,4,4,1,0,1,0,0,0,0,0,0,0,0,0,8,8,1,4,3,1,0,0,0,8,8,0,0,6,0,0,1
513123601,2,513123602,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123602,1,,513123601,3,2,1,0,0,0,10,5,5,5,4,1,9,4,5,9,4,5,5,1,4,3,0,3,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,0,0,0,3,2,1,0,4,0,1,1
513123624,2,513123722,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123722,1,,513123624;513123724,18,9,9,0,0,0,29,15,14,17,9,8,28,15,13,28,15,13,12,6,6,8,4,4,2,2,0,0,0,0,0,0,0,7,7,4,7,1,2,0,0,0,10,8,2,0,8,0,1,4
513123724,2,513123722,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123731,2,513123733,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123733,1,,513123731,9,4,5,0,0,0,11,5,6,4,2,2,10,5,5,10,5,5,7,3,4,4,2,2,1,0,1,0,0,0,0,0,0,3,3,1,1,1,0,1,0,0,3,2,1,0,4,0,1,1
513123813,2,513123911,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123833,2,513123834,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123834,1,,513123833;513123841;513123943,23,11,12,3,2,1,34,14,20,10,4,6,34,14,20,34,14,20,24,10,14,13,4,9,6,1,5,0,0,0,0,0,0,10,10,8,4,3,2,1,0,0,10,8,2,0,15,0,7,3
513123841,2,513123834,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123902,2,513123911,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123903,2,513123911,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123904,2,513123911,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123911,1,,513123813;513123902;513123903;513123904,9,5,4,0,0,0,24,14,10,5,5,0,24,14,10,24,14,10,19,9,10,11,5,6,2,0,2,0,0,0,0,0,0,5,5,3,9,1,0,0,0,0,10,10,0,0,13,0,3,5
513123913,0,,,9,5,4,0,0,0,9,5,4,2,2,0,9,5,4,9,5,4,7,3,4,4,2,2,1,1,0,0,0,0,0,0,0,4,4,0,3,1,0,0,0,0,4,4,0,0,4,0,0,2
513123943,2,513123834,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513123972,1,,513123974,2,0,2,0,0,0,12,5,7,5,3,2,12,5,7,12,5,7,7,2,5,4,1,3,1,0,1,0,0,0,0,0,0,2,2,3,1,1,1,0,0,0,3,3,0,0,5,0,3,1
